latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,confidence,version,bright_ti5,frp,daynight
33.84576,-96.06384,333.25,0.47,0.4,2022-09-07,0758,N,nominal,2.0NRT,293.51,2.42,N
33.84512,-96.05877,308.2,0.47,0.4,2022-09-07,0758,N,nominal,2.0NRT,292.36,2.42,N
33.65276,-96.99374,301.6,0.51,0.41,2022-09-07,0758,N,nominal,2.0NRT,291.54,1.18,N
32.80043,-92.44989,307.51,0.38,0.36,2022-09-07,0758,N,nominal,2.0NRT,293.72,1.52,N
32.51803,-90.79028,328.17,0.4,0.37,2022-09-07,0758,N,nominal,2.0NRT,290.55,3.82,N
32.51731,-90.78607,326.77,0.4,0.37,2022-09-07,0758,N,nominal,2.0NRT,290.27,3.82,N
33.75967,-103.079,297.04,0.37,0.58,2022-09-07,0758,N,nominal,2.0NRT,286.49,0.1,N
33.02073,-96.9644,305.49,0.5,0.41,2022-09-07,0758,N,nominal,2.0NRT,294.25,1.15,N
32.27797,-92.73026,301.98,0.38,0.36,2022-09-07,0758,N,nominal,2.0NRT,287.06,0.6,N
32.67326,-96.17788,304.28,0.46,0.39,2022-09-07,0758,N,nominal,2.0NRT,292.67,0.38,N
32.24606,-93.45472,304.59,0.39,0.36,2022-09-07,0758,N,nominal,2.0NRT,290.67,0.39,N
31.6279,-90.08177,303.95,0.43,0.38,2022-09-07,0758,N,nominal,2.0NRT,292.44,0.87,N
31.98383,-93.41609,305.48,0.39,0.36,2022-09-07,0758,N,nominal,2.0NRT,287.98,0.91,N
32.45879,-97.03916,316.3,0.5,0.41,2022-09-07,0758,N,nominal,2.0NRT,294.94,1.54,N
32.45813,-97.03379,305.54,0.5,0.41,2022-09-07,0758,N,nominal,2.0NRT,294.08,1.54,N
32.45568,-97.04514,329.86,0.5,0.41,2022-09-07,0758,N,nominal,2.0NRT,293.77,3.85,N
32.13116,-95.01088,309.17,0.42,0.37,2022-09-07,0758,N,nominal,2.0NRT,291.47,0.61,N
32.07252,-94.76115,304.05,0.41,0.37,2022-09-07,0758,N,nominal,2.0NRT,290.87,0.54,N
32.14647,-96.01036,303.71,0.45,0.39,2022-09-07,0758,N,nominal,2.0NRT,292.36,0.72,N
32.8485,-104.39606,302.96,0.43,0.62,2022-09-07,0758,N,nominal,2.0NRT,292.87,1.43,N
32.24681,-97.55043,312.94,0.52,0.42,2022-09-07,0758,N,nominal,2.0NRT,293.46,1.86,N
32.21701,-97.81049,305.97,0.54,0.42,2022-09-07,0758,N,nominal,2.0NRT,292.13,0.7,N
32.49306,-101.352,329.44,0.57,0.52,2022-09-07,0758,N,nominal,2.0NRT,293.26,2.55,N
31.12823,-90.77956,310.21,0.41,0.37,2022-09-07,0758,N,nominal,2.0NRT,290.93,0.88,N
32.49435,-101.35154,329.75,0.57,0.52,2022-09-07,0758,N,nominal,2.0NRT,293.16,3.4,N
32.65417,-103.89874,304.34,0.4,0.6,2022-09-07,0758,N,nominal,2.0NRT,289.49,0.55,N
32.48083,-101.64969,301.76,0.59,0.53,2022-09-07,0758,N,nominal,2.0NRT,291.16,0.72,N
32.47594,-101.65032,302.47,0.59,0.53,2022-09-07,0758,N,nominal,2.0NRT,291.4,1.16,N
31.07275,-91.04813,303.57,0.4,0.37,2022-09-07,0758,N,nominal,2.0NRT,290.69,0.48,N
32.55742,-103.85941,305.58,0.4,0.6,2022-09-07,0758,N,nominal,2.0NRT,289.11,0.74,N
32.54316,-104.35043,301.01,0.43,0.62,2022-09-07,0758,N,nominal,2.0NRT,289.45,1.45,N
32.54287,-104.34568,310.93,0.43,0.62,2022-09-07,0758,N,nominal,2.0NRT,289.93,1.25,N
32.27744,-101.41204,304.25,0.57,0.52,2022-09-07,0758,N,nominal,2.0NRT,293.23,1.59,N
32.41582,-103.4138,332.98,0.37,0.58,2022-09-07,0758,N,nominal,2.0NRT,290.9,2.31,N
32.42644,-103.64555,301.31,0.39,0.59,2022-09-07,0758,N,nominal,2.0NRT,289,0.74,N
32.41943,-103.70584,306.46,0.39,0.59,2022-09-07,0758,N,nominal,2.0NRT,288.97,0.9,N
32.4139,-103.70626,315.69,0.39,0.59,2022-09-07,0758,N,nominal,2.0NRT,289.1,0.9,N
32.28193,-101.93047,304.72,0.61,0.53,2022-09-07,0758,N,nominal,2.0NRT,291.6,1.29,N
31.46404,-94.62492,304.5,0.4,0.37,2022-09-07,0758,N,nominal,2.0NRT,291.25,0.66,N
32.27663,-102.05198,306.52,0.62,0.54,2022-09-07,0758,N,nominal,2.0NRT,291.56,1.64,N
32.22332,-101.76094,305.48,0.6,0.53,2022-09-07,0758,N,nominal,2.0NRT,292.55,1.16,N
31.56746,-95.63094,304.22,0.43,0.38,2022-09-07,0758,N,nominal,2.0NRT,291.96,0.45,N
32.21153,-101.93924,322.67,0.61,0.53,2022-09-07,0758,N,nominal,2.0NRT,292.83,2.83,N
32.04876,-100.68562,322.81,0.51,0.5,2022-09-07,0758,N,nominal,2.0NRT,294.28,1.28,N
32.15092,-101.93343,343.62,0.61,0.53,2022-09-07,0758,N,nominal,2.0NRT,293.42,8.1,N
31.70766,-97.59435,303.72,0.52,0.42,2022-09-07,0758,N,nominal,2.0NRT,292.04,0.59,N
30.57248,-90.00081,302.9,0.44,0.38,2022-09-07,0758,N,nominal,2.0NRT,289.72,0.37,N
30.54472,-90.00481,311.37,0.44,0.38,2022-09-07,0758,N,nominal,2.0NRT,291.08,0.98,N
30.54123,-90.00565,309.06,0.44,0.38,2022-09-07,0758,N,nominal,2.0NRT,290.8,0.98,N
31.4994,-96.51189,307.1,0.46,0.39,2022-09-07,0758,N,nominal,2.0NRT,292.01,0.82,N
32.14751,-103.0585,302.01,0.35,0.57,2022-09-07,0758,N,nominal,2.0NRT,290.74,0.47,N
31.49641,-96.5174,306.49,0.46,0.39,2022-09-07,0758,N,nominal,2.0NRT,292.15,0.93,N
31.49578,-96.51252,303.43,0.46,0.39,2022-09-07,0758,N,nominal,2.0NRT,291.8,0.82,N
31.35131,-96.17276,330.22,0.45,0.39,2022-09-07,0758,N,nominal,2.0NRT,292.72,3.62,N
31.95859,-101.92274,302.11,0.61,0.53,2022-09-07,0758,N,nominal,2.0NRT,291.91,1.07,N
30.58506,-91.24033,308.96,0.4,0.37,2022-09-07,0758,N,nominal,2.0NRT,291.18,0.53,N
30.58169,-91.2411,328.28,0.4,0.37,2022-09-07,0758,N,nominal,2.0NRT,291.64,1.67,N
30.74854,-92.25499,315.7,0.39,0.36,2022-09-07,0758,N,nominal,2.0NRT,292.4,1.7,N
30.48331,-91.18022,311.9,0.41,0.37,2022-09-07,0758,N,nominal,2.0NRT,295.24,2.62,N
30.81513,-93.26955,303.85,0.38,0.36,2022-09-07,0758,N,nominal,2.0NRT,291.4,0.4,N
30.3479,-91.20944,305.31,0.41,0.37,2022-09-07,0758,N,nominal,2.0NRT,290.78,0.84,N
31.74086,-102.63908,302.49,0.33,0.55,2022-09-07,0758,N,nominal,2.0NRT,290.53,0.38,N
31.19701,-97.4808,305.14,0.51,0.41,2022-09-07,0758,N,nominal,2.0NRT,292.14,0.8,N
30.18679,-90.99035,310.21,0.41,0.37,2022-09-07,0758,N,nominal,2.0NRT,291.81,1.18,N
30.18772,-90.99269,305,0.41,0.37,2022-09-07,0758,N,nominal,2.0NRT,291.63,1.59,N
31.26198,-99.17834,307.71,0.41,0.45,2022-09-07,0758,N,nominal,2.0NRT,292.48,1.43,N
30.05315,-90.67104,315.2,0.42,0.38,2022-09-07,0758,N,nominal,2.0NRT,291.18,1.94,N
30.2262,-91.79089,303.33,0.4,0.37,2022-09-07,0758,N,nominal,2.0NRT,291.08,0.48,N
30.72399,-95.61352,326.49,0.42,0.38,2022-09-07,0758,N,nominal,2.0NRT,293.33,1.49,N
30.72339,-95.6091,306.6,0.42,0.38,2022-09-07,0758,N,nominal,2.0NRT,292.48,1.49,N
30.72052,-95.61414,308.64,0.42,0.38,2022-09-07,0758,N,nominal,2.0NRT,292.18,1.1,N
31.1602,-99.74934,302,0.44,0.46,2022-09-07,0758,N,nominal,2.0NRT,291.54,1.18,N
31.1597,-99.74461,312.96,0.44,0.46,2022-09-07,0758,N,nominal,2.0NRT,292.3,1.18,N
30.24006,-93.27618,309.23,0.38,0.36,2022-09-07,0758,N,nominal,2.0NRT,295.79,2.07,N
30.44867,-94.76702,308.02,0.4,0.37,2022-09-07,0758,N,nominal,2.0NRT,291.92,0.89,N
30.34149,-94.06506,311.74,0.39,0.36,2022-09-07,0758,N,nominal,2.0NRT,295,2.22,N
30.18353,-93.32333,306.62,0.38,0.36,2022-09-07,0758,N,nominal,2.0NRT,295.58,1.55,N
30.46965,-95.35708,305.47,0.41,0.37,2022-09-07,0758,N,nominal,2.0NRT,291.26,0.44,N
30.14847,-93.33877,307.23,0.38,0.36,2022-09-07,0758,N,nominal,2.0NRT,293.47,1.39,N
30.1158,-93.29889,311.77,0.38,0.36,2022-09-07,0758,N,nominal,2.0NRT,292.39,0.6,N
30.04692,-93.33768,305.91,0.38,0.36,2022-09-07,0758,N,nominal,2.0NRT,293.14,1.15,N
30.043,-93.33439,329.56,0.38,0.36,2022-09-07,0758,N,nominal,2.0NRT,293.38,2.93,N
30.84531,-99.86545,300.71,0.45,0.47,2022-09-07,0758,N,nominal,2.0NRT,247.36,2.36,N
30.05363,-93.74908,312.64,0.39,0.36,2022-09-07,0758,N,nominal,2.0NRT,293.79,1.36,N
27.29501,-80.47812,304.99,0.56,0.69,2022-09-07,0758,N,nominal,2.0NRT,291.35,1.18,N
30.03309,-94.04118,315.87,0.39,0.36,2022-09-07,0758,N,nominal,2.0NRT,292.38,1.88,N
30.03026,-94.04064,320.07,0.39,0.36,2022-09-07,0758,N,nominal,2.0NRT,292.17,1.58,N
30.00939,-93.97063,306.6,0.39,0.36,2022-09-07,0758,N,nominal,2.0NRT,292.26,0.83,N
30.01153,-94.00727,305.71,0.39,0.36,2022-09-07,0758,N,nominal,2.0NRT,291.55,0.44,N
30.00518,-93.98795,312.78,0.39,0.36,2022-09-07,0758,N,nominal,2.0NRT,292.52,1.58,N
29.97884,-93.88216,304.12,0.39,0.36,2022-09-07,0758,N,nominal,2.0NRT,291.82,0.3,N
29.96681,-93.8928,306.45,0.39,0.36,2022-09-07,0758,N,nominal,2.0NRT,294.91,1.69,N
30.2286,-95.87895,303.83,0.43,0.38,2022-09-07,0758,N,nominal,2.0NRT,291.69,0.43,N
27.52695,-82.01352,304.29,0.45,0.63,2022-09-07,0758,N,nominal,2.0NRT,287.65,1.2,N
29.74175,-92.86818,302.93,0.39,0.36,2022-09-07,0758,N,nominal,2.0NRT,290.56,0.42,N
27.52817,-82.01533,312.31,0.45,0.63,2022-09-07,0758,N,nominal,2.0NRT,287.78,0.75,N
29.88667,-93.96513,306.61,0.39,0.36,2022-09-07,0758,N,nominal,2.0NRT,293.93,1.84,N
29.77216,-93.33424,309.6,0.38,0.36,2022-09-07,0758,N,nominal,2.0NRT,293.2,1.54,N
29.83514,-93.96311,328.37,0.39,0.36,2022-09-07,0758,N,nominal,2.0NRT,294.25,2.58,N
29.75864,-93.88306,307.91,0.39,0.36,2022-09-07,0758,N,nominal,2.0NRT,293.39,1.55,N
29.75803,-93.87909,312.85,0.39,0.36,2022-09-07,0758,N,nominal,2.0NRT,294.54,2.67,N
29.75682,-93.87115,319.35,0.39,0.36,2022-09-07,0758,N,nominal,2.0NRT,293.61,1.54,N
29.75472,-93.87975,322.56,0.39,0.36,2022-09-07,0758,N,nominal,2.0NRT,294.79,2.11,N
29.87773,-94.91563,306.85,0.4,0.37,2022-09-07,0758,N,nominal,2.0NRT,293.22,1.15,N
29.87714,-94.9115,303.82,0.4,0.37,2022-09-07,0758,N,nominal,2.0NRT,293,0.53,N
29.74698,-94.99829,307.06,0.4,0.37,2022-09-07,0758,N,nominal,2.0NRT,295.18,1.26,N
29.74596,-95.0155,308.05,0.4,0.37,2022-09-07,0758,N,nominal,2.0NRT,295.23,1.8,N
29.7436,-94.99894,306.68,0.4,0.37,2022-09-07,0758,N,nominal,2.0NRT,294.95,2.46,N
29.74019,-95.12688,316.54,0.4,0.37,2022-09-07,0758,N,nominal,2.0NRT,293.29,1.53,N
29.74639,-95.19424,312.75,0.4,0.37,2022-09-07,0758,N,nominal,2.0NRT,293.01,1.28,N
29.73261,-95.0984,304.88,0.4,0.37,2022-09-07,0758,N,nominal,2.0NRT,292.76,0.83,N
29.73881,-95.16566,307.05,0.4,0.37,2022-09-07,0758,N,nominal,2.0NRT,293.58,1.33,N
29.72545,-95.1211,306.32,0.4,0.37,2022-09-07,0758,N,nominal,2.0NRT,295,1.36,N
29.73402,-95.20515,304.9,0.41,0.37,2022-09-07,0758,N,nominal,2.0NRT,293.38,0.94,N
29.71031,-95.06423,304.83,0.4,0.37,2022-09-07,0758,N,nominal,2.0NRT,292.8,0.99,N
29.72402,-95.2328,317.74,0.41,0.37,2022-09-07,0758,N,nominal,2.0NRT,293.95,1.95,N
29.72343,-95.22861,308.02,0.41,0.37,2022-09-07,0758,N,nominal,2.0NRT,293.11,0.87,N
29.71383,-95.2347,307.05,0.41,0.37,2022-09-07,0758,N,nominal,2.0NRT,295.15,1.55,N
23.08813,-81.26793,314.08,0.63,0.72,2022-09-07,0801,N,nominal,2.0NRT,286.34,1.94,N
23.09056,-81.26874,313.76,0.63,0.72,2022-09-07,0801,N,nominal,2.0NRT,286.36,2.18,N
49.58615,-75.65287,295.54,0.51,0.49,2022-09-07,0752,N,nominal,2.0NRT,282.72,0.48,N
49.45649,-82.50752,299.66,0.44,0.38,2022-09-07,0752,N,nominal,2.0NRT,279.6,0.96,N
48.25097,-79.01776,295.73,0.4,0.45,2022-09-07,0752,N,nominal,2.0NRT,283.62,1.05,N
45.7754,-71.95465,301.85,0.48,0.64,2022-09-07,0752,N,nominal,2.0NRT,285.84,0.38,N
46.04072,-73.1424,300.99,0.41,0.61,2022-09-07,0752,N,nominal,2.0NRT,285.04,1.96,N
46.04359,-73.14418,305.72,0.41,0.61,2022-09-07,0752,N,nominal,2.0NRT,286.1,0.89,N
46.04209,-73.13918,299.45,0.41,0.61,2022-09-07,0752,N,nominal,2.0NRT,285.5,0.89,N
45.84163,-73.24739,295.45,0.42,0.61,2022-09-07,0752,N,nominal,2.0NRT,284.76,0.63,N
45.8364,-73.2507,314.27,0.42,0.61,2022-09-07,0752,N,nominal,2.0NRT,286.07,2.1,N
45.83868,-73.24999,319.24,0.42,0.61,2022-09-07,0752,N,nominal,2.0NRT,286.55,1.93,N
45.64149,-73.52618,297.06,0.41,0.61,2022-09-07,0752,N,nominal,2.0NRT,286.52,0.89,N
49.85572,-104.70072,296.7,0.56,0.69,2022-09-07,0754,N,nominal,2.0NRT,282.75,0.19,N
46.57797,-80.79359,325.79,0.56,0.43,2022-09-07,0754,N,nominal,2.0NRT,284.88,4.64,N
49.08817,-101.11487,296.41,0.39,0.59,2022-09-07,0754,N,nominal,2.0NRT,280.42,0.36,N
46.46532,-80.84608,303.76,0.56,0.43,2022-09-07,0754,N,nominal,2.0NRT,282.76,1.18,N
46.46658,-80.84474,306.26,0.56,0.43,2022-09-07,0754,N,nominal,2.0NRT,282.97,1.18,N
48.59112,-102.85551,302.9,0.46,0.64,2022-09-07,0754,N,nominal,2.0NRT,279.97,0.83,N
46.52011,-84.37545,343.34,0.43,0.38,2022-09-07,0754,N,nominal,2.0NRT,289.02,5.32,N
46.51907,-84.37001,313.28,0.43,0.38,2022-09-07,0754,N,nominal,2.0NRT,285.81,5.32,N
46.5194,-84.37692,335.16,0.43,0.38,2022-09-07,0754,N,nominal,2.0NRT,286.93,8.96,N
46.51838,-84.37148,303.09,0.43,0.38,2022-09-07,0754,N,nominal,2.0NRT,285.87,0.9,N
46.51735,-84.36601,303.48,0.43,0.38,2022-09-07,0754,N,nominal,2.0NRT,287.99,0.9,N
46.51567,-84.39603,326.54,0.43,0.38,2022-09-07,0754,N,nominal,2.0NRT,284.78,2.42,N
48.11121,-102.88612,298.93,0.46,0.63,2022-09-07,0754,N,nominal,2.0NRT,287.31,0.72,N
48.08484,-102.61427,297.05,0.45,0.63,2022-09-07,0754,N,nominal,2.0NRT,283.66,0.47,N
48.08064,-102.96088,299.74,0.46,0.64,2022-09-07,0754,N,nominal,2.0NRT,286.02,0.61,N
48.02111,-103.88409,306.34,0.51,0.66,2022-09-07,0754,N,nominal,2.0NRT,285.52,0.9,N
47.97512,-102.42018,298.88,0.44,0.62,2022-09-07,0754,N,nominal,2.0NRT,285.03,0.98,N
47.96565,-102.52946,302.9,0.44,0.62,2022-09-07,0754,N,nominal,2.0NRT,283.83,0.36,N
48.01671,-103.8829,303.36,0.51,0.66,2022-09-07,0754,N,nominal,2.0NRT,284.76,0.74,N
47.9758,-102.42002,299.25,0.44,0.62,2022-09-07,0754,N,nominal,2.0NRT,285.13,0.59,N
47.96686,-102.52911,295.67,0.44,0.62,2022-09-07,0754,N,nominal,2.0NRT,283.17,0.4,N
47.90643,-103.04523,298.6,0.47,0.64,2022-09-07,0754,N,nominal,2.0NRT,286.09,0.51,N
47.87778,-102.46767,295.43,0.44,0.62,2022-09-07,0754,N,nominal,2.0NRT,283.99,0.79,N
47.90473,-103.0436,298.13,0.47,0.64,2022-09-07,0754,N,nominal,2.0NRT,285.57,0.42,N
47.87335,-102.46688,298.52,0.44,0.62,2022-09-07,0754,N,nominal,2.0NRT,283.69,0.58,N
47.84837,-102.91732,299.03,0.46,0.63,2022-09-07,0754,N,nominal,2.0NRT,284.67,0.41,N
47.84686,-103.15124,309.68,0.47,0.64,2022-09-07,0754,N,nominal,2.0NRT,287.17,1.22,N
47.83786,-102.70016,296.65,0.45,0.63,2022-09-07,0754,N,nominal,2.0NRT,285.03,0.37,N
47.71099,-103.04475,295.54,0.46,0.64,2022-09-07,0754,N,nominal,2.0NRT,284.39,0.36,N
47.67666,-102.50423,306.92,0.44,0.62,2022-09-07,0754,N,nominal,2.0NRT,285.2,0.6,N
20.96095,-97.84372,297.34,0.42,0.38,2022-09-07,0803,N,nominal,2.0NRT,271.67,0.54,N
19.39691,-90.00817,316.99,0.43,0.46,2022-09-07,0803,N,nominal,2.0NRT,290.09,2.92,N
19.60211,-92.29469,321.35,0.48,0.4,2022-09-07,0803,N,nominal,2.0NRT,286.07,4.19,N
19.60131,-92.29017,325.15,0.48,0.4,2022-09-07,0803,N,nominal,2.0NRT,286.34,4.43,N
19.56525,-92.2363,329.93,0.48,0.4,2022-09-07,0803,N,nominal,2.0NRT,284.06,6.29,N
19.39849,-92.04285,313.97,0.49,0.41,2022-09-07,0803,N,nominal,2.0NRT,289.23,8.41,N
19.39478,-92.04358,344.94,0.49,0.41,2022-09-07,0803,N,nominal,2.0NRT,290.56,8.41,N
19.39108,-92.04432,311.02,0.49,0.41,2022-09-07,0803,N,nominal,2.0NRT,287.92,3.72,N
19.29323,-92.16689,320.5,0.49,0.4,2022-09-07,0803,N,nominal,2.0NRT,292.21,4.63,N
19.29407,-92.1715,315.55,0.49,0.4,2022-09-07,0803,N,nominal,2.0NRT,292.26,5.64,N
19.33588,-92.40127,314.34,0.48,0.4,2022-09-07,0803,N,nominal,2.0NRT,290.42,1.64,N
19.29161,-92.16958,330.63,0.49,0.4,2022-09-07,0803,N,nominal,2.0NRT,292.11,6.92,N
18.8653,-92.62362,334.21,0.47,0.4,2022-09-07,0803,N,nominal,2.0NRT,290.57,7.87,N
18.64519,-92.17,337.04,0.5,0.41,2022-09-07,0803,N,nominal,2.0NRT,293.27,3.95,N
18.64604,-92.17468,319.77,0.5,0.41,2022-09-07,0803,N,nominal,2.0NRT,293.31,3.95,N
18.64232,-92.17542,308.63,0.5,0.41,2022-09-07,0803,N,nominal,2.0NRT,292.35,3.95,N
18.64454,-92.17225,337.32,0.5,0.41,2022-09-07,0803,N,nominal,2.0NRT,293.51,6.21,N
18.64372,-92.16755,330.27,0.5,0.41,2022-09-07,0803,N,nominal,2.0NRT,292.93,6.21,N
17.9391,-88.70266,308.28,0.55,0.51,2022-09-07,0803,N,nominal,2.0NRT,290.78,1.11,N
19.17904,-96.23517,306.95,0.38,0.36,2022-09-07,0803,N,nominal,2.0NRT,276.85,0.83,N
18.44232,-93.16147,330.98,0.45,0.39,2022-09-07,0803,N,nominal,2.0NRT,291.92,4.12,N
18.4395,-93.16639,330.9,0.45,0.39,2022-09-07,0803,N,nominal,2.0NRT,291.16,4.72,N
18.43877,-93.16216,330.99,0.45,0.39,2022-09-07,0803,N,nominal,2.0NRT,291.44,5.32,N
18.06704,-93.31367,302.65,0.45,0.39,2022-09-07,0803,N,nominal,2.0NRT,288.38,0.71,N
18.06632,-93.30947,301.48,0.45,0.39,2022-09-07,0803,N,nominal,2.0NRT,288.22,0.71,N
18.06349,-93.31434,307.97,0.45,0.39,2022-09-07,0803,N,nominal,2.0NRT,288.42,0.71,N
17.87904,-92.49142,329.87,0.49,0.4,2022-09-07,0803,N,nominal,2.0NRT,289.32,3.99,N
17.90245,-93.18192,338.38,0.46,0.39,2022-09-07,0803,N,nominal,2.0NRT,288.23,4.17,N
17.89887,-93.1826,320.29,0.46,0.39,2022-09-07,0803,N,nominal,2.0NRT,287.04,1.23,N
17.89961,-93.18689,299.59,0.46,0.39,2022-09-07,0803,N,nominal,2.0NRT,286.1,1.23,N
17.88964,-93.19322,328.17,0.46,0.39,2022-09-07,0803,N,nominal,2.0NRT,287.66,4.01,N
17.85752,-93.11517,307.79,0.46,0.39,2022-09-07,0803,N,nominal,2.0NRT,287.58,1.05,N
17.84828,-93.12585,299.71,0.46,0.39,2022-09-07,0803,N,nominal,2.0NRT,286.52,0.68,N
17.84394,-93.12223,342.84,0.46,0.39,2022-09-07,0803,N,nominal,2.0NRT,287.98,2.77,N
17.91391,-93.52254,309.27,0.44,0.38,2022-09-07,0803,N,nominal,2.0NRT,285.78,1.24,N
17.84469,-93.12652,306.51,0.46,0.39,2022-09-07,0803,N,nominal,2.0NRT,287.03,2.77,N
17.84318,-93.11792,303.24,0.46,0.39,2022-09-07,0803,N,nominal,2.0NRT,285.73,1.19,N
17.91039,-93.52321,320.71,0.44,0.38,2022-09-07,0803,N,nominal,2.0NRT,285.33,1.24,N
17.84035,-93.12292,336.77,0.46,0.39,2022-09-07,0803,N,nominal,2.0NRT,287.51,2.77,N
17.9111,-93.52734,300.43,0.44,0.38,2022-09-07,0803,N,nominal,2.0NRT,285.4,1.01,N
17.90967,-93.51907,303.86,0.44,0.38,2022-09-07,0803,N,nominal,2.0NRT,285.5,1.24,N
17.84111,-93.12721,306,0.46,0.39,2022-09-07,0803,N,nominal,2.0NRT,286.77,2.77,N
17.83959,-93.11861,309.17,0.46,0.39,2022-09-07,0803,N,nominal,2.0NRT,286.24,1.19,N
17.83677,-93.1236,305.38,0.46,0.39,2022-09-07,0803,N,nominal,2.0NRT,286.86,1.55,N
17.83525,-93.11498,301.3,0.46,0.39,2022-09-07,0803,N,nominal,2.0NRT,287.11,1.27,N
17.6573,-93.36066,302.77,0.45,0.39,2022-09-07,0803,N,nominal,2.0NRT,287.74,0.35,N
17.65375,-93.36133,308.86,0.45,0.39,2022-09-07,0803,N,nominal,2.0NRT,287.92,0.86,N
17.65587,-93.36346,312.67,0.45,0.39,2022-09-07,0803,N,nominal,2.0NRT,287.73,1.55,N
17.59651,-93.29605,303.23,0.45,0.39,2022-09-07,0803,N,nominal,2.0NRT,287.87,1.13,N
17.59294,-93.29671,303.39,0.45,0.39,2022-09-07,0803,N,nominal,2.0NRT,288,1.01,N
45.13708,-117.06334,315.08,0.43,0.38,2022-09-07,0934,N,nominal,2.0NRT,285.44,2.87,N
44.83599,-114.89816,297.15,0.39,0.36,2022-09-07,0934,N,nominal,2.0NRT,286.75,0.28,N
44.83526,-114.89329,297.5,0.39,0.36,2022-09-07,0934,N,nominal,2.0NRT,286.89,0.28,N
44.83307,-114.87865,311.34,0.39,0.36,2022-09-07,0934,N,nominal,2.0NRT,288.05,0.89,N
44.83235,-114.87377,301.01,0.39,0.36,2022-09-07,0934,N,nominal,2.0NRT,288.12,0.89,N
45.12737,-117.07119,337.45,0.43,0.38,2022-09-07,0934,N,nominal,2.0NRT,289.9,3.19,N
45.12873,-117.08173,300.66,0.43,0.38,2022-09-07,0934,N,nominal,2.0NRT,276.39,1.21,N
45.12805,-117.07646,315.83,0.43,0.38,2022-09-07,0934,N,nominal,2.0NRT,285.38,3.19,N
44.8312,-114.93523,316.57,0.39,0.36,2022-09-07,0934,N,nominal,2.0NRT,290.89,1.72,N
45.12457,-117.07722,341.5,0.43,0.38,2022-09-07,0934,N,nominal,2.0NRT,290.88,3.17,N
45.12389,-117.07193,339.7,0.43,0.38,2022-09-07,0934,N,nominal,2.0NRT,285.02,3.17,N
44.82791,-114.93625,332.02,0.39,0.36,2022-09-07,0934,N,nominal,2.0NRT,292.1,3.97,N
45.12527,-117.08261,310.56,0.43,0.38,2022-09-07,0934,N,nominal,2.0NRT,277.43,0.98,N
44.82463,-114.93726,337.21,0.39,0.36,2022-09-07,0934,N,nominal,2.0NRT,292.22,3.97,N
45.12181,-117.08351,302.56,0.43,0.38,2022-09-07,0934,N,nominal,2.0NRT,276.27,0.98,N
45.12111,-117.07806,313.66,0.43,0.38,2022-09-07,0934,N,nominal,2.0NRT,279.41,3.17,N
45.12042,-117.07271,298.94,0.43,0.38,2022-09-07,0934,N,nominal,2.0NRT,275.07,3.17,N
44.82389,-114.93232,303.88,0.39,0.36,2022-09-07,0934,N,nominal,2.0NRT,290.31,1.17,N
44.82242,-114.92245,312.52,0.39,0.36,2022-09-07,0934,N,nominal,2.0NRT,289.26,1.29,N
44.82093,-114.91247,302.21,0.39,0.36,2022-09-07,0934,N,nominal,2.0NRT,287.99,0.73,N
44.81435,-114.91437,311.19,0.39,0.36,2022-09-07,0934,N,nominal,2.0NRT,288.9,0.7,N
44.81363,-114.90956,299.95,0.39,0.36,2022-09-07,0934,N,nominal,2.0NRT,289.95,0.7,N
42.79134,-105.49177,304.49,0.49,0.49,2022-09-07,0934,N,nominal,2.0NRT,284.02,0.68,N
42.7933,-105.49153,305.04,0.49,0.49,2022-09-07,0934,N,nominal,2.0NRT,286.03,1.01,N
44.50768,-116.11666,303.52,0.4,0.37,2022-09-07,0934,N,nominal,2.0NRT,292.95,1.79,N
44.5023,-116.10303,311.8,0.4,0.37,2022-09-07,0934,N,nominal,2.0NRT,292.19,2.28,N
44.49893,-116.10378,305.35,0.4,0.37,2022-09-07,0934,N,nominal,2.0NRT,292.8,2.43,N
45.23126,-123.16887,308.42,0.5,0.49,2022-09-07,0934,N,nominal,2.0NRT,287.01,1.15,N
45.2308,-123.16238,297.41,0.5,0.49,2022-09-07,0934,N,nominal,2.0NRT,286.62,1.15,N
44.49284,-116.11008,306.3,0.4,0.37,2022-09-07,0934,N,nominal,2.0NRT,292.51,1.83,N
44.49218,-116.10529,315.49,0.4,0.37,2022-09-07,0934,N,nominal,2.0NRT,293.61,1.83,N
44.49151,-116.10049,313.07,0.4,0.37,2022-09-07,0934,N,nominal,2.0NRT,293.24,1.49,N
44.48814,-116.10126,307.16,0.4,0.37,2022-09-07,0934,N,nominal,2.0NRT,292.53,1.49,N
44.75318,-118.68485,305.65,0.48,0.4,2022-09-07,0934,N,nominal,2.0NRT,280.88,1.58,N
44.74148,-118.71368,302.22,0.48,0.4,2022-09-07,0934,N,nominal,2.0NRT,289.07,1.36,N
44.73714,-118.70851,304.46,0.48,0.4,2022-09-07,0934,N,nominal,2.0NRT,289.88,1.36,N
43.05166,-108.76984,298.78,0.52,0.42,2022-09-07,0934,N,nominal,2.0NRT,284.02,0.92,N
43.01092,-109.14456,313.62,0.51,0.41,2022-09-07,0934,N,nominal,2.0NRT,288.54,2.55,N
