latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight
47.86534,-103.4929,299.7,0.43,0.38,2019-12-04,0842,N20,VIIRS,n,2.0NRT,269.2,0.7,N
47.86462,-103.48714,298.9,0.43,0.38,2019-12-04,0842,N20,VIIRS,n,2.0NRT,268.9,1.1,N
47.81779,-103.26647,308.1,0.42,0.38,2019-12-04,0842,N20,VIIRS,n,2.0NRT,272.1,1,N
47.73522,-102.63684,305.7,0.41,0.37,2019-12-04,0842,N20,VIIRS,n,2.0NRT,270.7,0.8,N
47.84748,-103.52837,309.8,0.43,0.38,2019-12-04,0842,N20,VIIRS,n,2.0NRT,270.9,1.1,N
47.74323,-102.77602,306.1,0.41,0.37,2019-12-04,0842,N20,VIIRS,n,2.0NRT,269.7,1,N
47.76114,-102.99296,300.5,0.42,0.38,2019-12-04,0842,N20,VIIRS,n,2.0NRT,271,0.7,N
47.72187,-102.9355,297.1,0.42,0.37,2019-12-04,0842,N20,VIIRS,n,2.0NRT,270.5,0.7,N
47.67842,-102.73795,311.4,0.41,0.37,2019-12-04,0842,N20,VIIRS,n,2.0NRT,271.3,1.3,N
47.63049,-102.56106,307.9,0.41,0.37,2019-12-04,0842,N20,VIIRS,n,2.0NRT,271.4,1,N
47.63042,-102.56284,303,0.41,0.37,2019-12-04,0842,N20,VIIRS,n,2.0NRT,270.7,0.5,N
47.59026,-102.60266,297.2,0.41,0.37,2019-12-04,0842,N20,VIIRS,n,2.0NRT,271,0.5,N
47.67603,-103.31323,324.1,0.42,0.38,2019-12-04,0842,N20,VIIRS,n,2.0NRT,270.1,2.3,N
47.67531,-103.3076,314.5,0.42,0.38,2019-12-04,0842,N20,VIIRS,n,2.0NRT,270.6,2.2,N
47.53078,-102.76032,305.2,0.41,0.37,2019-12-04,0842,N20,VIIRS,n,2.0NRT,271.5,1.1,N
47.61435,-103.54093,298.2,0.43,0.38,2019-12-04,0842,N20,VIIRS,n,2.0NRT,267.5,0.6,N
47.47731,-102.59679,329.1,0.41,0.37,2019-12-04,0842,N20,VIIRS,n,2.0NRT,272.9,3.1,N
41.36922,-84.9231,308.2,0.64,0.72,2019-12-04,0842,N20,VIIRS,n,2.0NRT,269.7,2.9,N
45.84641,-105.52135,297.8,0.47,0.4,2019-12-04,0842,N20,VIIRS,n,2.0NRT,272,0.8,N
45.84209,-105.51605,306.4,0.47,0.4,2019-12-04,0842,N20,VIIRS,n,2.0NRT,272,2.2,N
45.83845,-105.51691,299.1,0.47,0.4,2019-12-04,0842,N20,VIIRS,n,2.0NRT,271.6,1.7,N
45.83778,-105.51083,295.4,0.47,0.4,2019-12-04,0842,N20,VIIRS,n,2.0NRT,271.2,1.7,N
45.8355,-105.5239,309.6,0.47,0.4,2019-12-04,0842,N20,VIIRS,n,2.0NRT,271.6,1.7,N
45.83592,-105.52484,301,0.47,0.4,2019-12-04,0842,N20,VIIRS,n,2.0NRT,270.9,1.2,N
45.83521,-105.51874,295,0.47,0.4,2019-12-04,0842,N20,VIIRS,n,2.0NRT,271.6,1.2,N
45.8345,-105.51265,301.9,0.47,0.4,2019-12-04,0842,N20,VIIRS,n,2.0NRT,272.2,1.2,N
41.37066,-84.92353,301.8,0.64,0.72,2019-12-04,0842,N20,VIIRS,n,2.0NRT,270.2,3.5,N
43.77014,-94.1601,298.3,0.4,0.44,2019-12-04,0842,N20,VIIRS,n,2.0NRT,269.2,1,N
28.9365,-97.88639,296.8,0.54,0.51,2019-12-04,0842,N20,VIIRS,n,2.0NRT,277.6,0.6,N
28.7015,-96.54152,302.6,0.33,0.55,2019-12-04,0842,N20,VIIRS,n,2.0NRT,286.3,0.9,N
29.34055,-97.11302,299.4,0.59,0.53,2019-12-04,0842,N20,VIIRS,n,2.0NRT,280.4,1.3,N
29.57836,-98.03501,331.6,0.51,0.5,2019-12-04,0842,N20,VIIRS,n,2.0NRT,280.1,5.2,N
29.06682,-95.75334,306.8,0.36,0.57,2019-12-04,0842,N20,VIIRS,n,2.0NRT,286.1,1.3,N
29.07194,-95.75177,297.6,0.36,0.57,2019-12-04,0842,N20,VIIRS,n,2.0NRT,287.1,1.3,N
29.08387,-95.75576,301.4,0.36,0.57,2019-12-04,0842,N20,VIIRS,n,2.0NRT,282.3,0.8,N
29.00448,-95.40238,301,0.38,0.59,2019-12-04,0842,N20,VIIRS,n,2.0NRT,284.7,0.6,N
29.07693,-95.31448,300.2,0.38,0.59,2019-12-04,0842,N20,VIIRS,n,2.0NRT,279.9,2.7,N
29.07601,-95.31068,342.7,0.38,0.59,2019-12-04,0842,N20,VIIRS,n,2.0NRT,282.6,2.7,N
29.06269,-95.2328,297.7,0.39,0.59,2019-12-04,0842,N20,VIIRS,n,2.0NRT,282.5,0.3,N
30.96584,-102.80528,311.2,0.43,0.38,2019-12-04,0842,N20,VIIRS,n,2.0NRT,272.6,1.4,N
29.36669,-94.90993,300.7,0.4,0.6,2019-12-04,0842,N20,VIIRS,n,2.0NRT,288.6,1,N
29.37489,-94.9201,305.3,0.4,0.6,2019-12-04,0842,N20,VIIRS,n,2.0NRT,290.8,0.7,N
29.37584,-94.92405,299.3,0.4,0.6,2019-12-04,0842,N20,VIIRS,n,2.0NRT,286.2,0.7,N
29.37871,-94.93587,300.7,0.4,0.6,2019-12-04,0842,N20,VIIRS,n,2.0NRT,286.3,0.4,N
29.37967,-94.9398,297.2,0.4,0.6,2019-12-04,0842,N20,VIIRS,n,2.0NRT,284.8,0.4,N
31.07208,-102.92123,307.2,0.42,0.38,2019-12-04,0842,N20,VIIRS,n,2.0NRT,275.2,0.8,N
31.07967,-102.92392,316.1,0.42,0.38,2019-12-04,0842,N20,VIIRS,n,2.0NRT,274.9,1,N
31.12737,-102.89568,295.4,0.42,0.38,2019-12-04,0842,N20,VIIRS,n,2.0NRT,271.4,0.5,N
31.34945,-103.66018,308.6,0.4,0.37,2019-12-04,0842,N20,VIIRS,n,2.0NRT,271.8,1.2,N
31.25703,-103.06976,304.9,0.42,0.37,2019-12-04,0842,N20,VIIRS,n,2.0NRT,270.2,1,N
31.36041,-103.62296,297.8,0.4,0.37,2019-12-04,0842,N20,VIIRS,n,2.0NRT,271.2,0.8,N
31.36113,-103.62713,308.3,0.4,0.37,2019-12-04,0842,N20,VIIRS,n,2.0NRT,270.2,0.8,N
31.37472,-103.64564,302.2,0.4,0.37,2019-12-04,0842,N20,VIIRS,n,2.0NRT,270.7,0.7,N
31.38544,-103.64748,298,0.4,0.37,2019-12-04,0842,N20,VIIRS,n,2.0NRT,271.1,0.6,N
29.62474,-95.06306,296.9,0.38,0.59,2019-12-04,0842,N20,VIIRS,n,2.0NRT,286.5,0.7,N
31.42327,-103.68631,295.1,0.4,0.37,2019-12-04,0842,N20,VIIRS,n,2.0NRT,271.9,0.5,N
31.3664,-103.29316,314.3,0.41,0.37,2019-12-04,0842,N20,VIIRS,n,2.0NRT,273.1,1.4,N
31.36747,-103.29414,312.2,0.41,0.37,2019-12-04,0842,N20,VIIRS,n,2.0NRT,272.2,1.4,N
29.71508,-95.23357,303.4,0.37,0.58,2019-12-04,0842,N20,VIIRS,n,2.0NRT,288.5,2,N
29.7209,-95.21158,295.8,0.37,0.58,2019-12-04,0842,N20,VIIRS,n,2.0NRT,285.2,0.6,N
29.72972,-95.22484,298.2,0.37,0.58,2019-12-04,0842,N20,VIIRS,n,2.0NRT,284,0.9,N
29.72681,-95.12061,301.2,0.38,0.59,2019-12-04,0842,N20,VIIRS,n,2.0NRT,290.2,1.6,N
29.72835,-95.10378,298.1,0.38,0.59,2019-12-04,0842,N20,VIIRS,n,2.0NRT,284.4,0.6,N
29.73906,-95.12476,299.3,0.38,0.59,2019-12-04,0842,N20,VIIRS,n,2.0NRT,286,0.9,N
29.74285,-95.00036,306.7,0.38,0.59,2019-12-04,0842,N20,VIIRS,n,2.0NRT,289.2,2.1,N
29.74563,-95.01189,299.4,0.38,0.59,2019-12-04,0842,N20,VIIRS,n,2.0NRT,288.5,0.9,N
29.74655,-95.01572,305.3,0.38,0.59,2019-12-04,0842,N20,VIIRS,n,2.0NRT,287.8,0.9,N
31.49592,-103.53156,299.5,0.4,0.37,2019-12-04,0842,N20,VIIRS,n,2.0NRT,270.3,0.7,N
29.7481,-94.99866,298.8,0.38,0.59,2019-12-04,0842,N20,VIIRS,n,2.0NRT,286.9,1,N
31.49855,-103.52658,298.8,0.4,0.37,2019-12-04,0842,N20,VIIRS,n,2.0NRT,270.4,2.5,N
31.49927,-103.53078,336.9,0.4,0.37,2019-12-04,0842,N20,VIIRS,n,2.0NRT,278.8,9.7,N
29.73997,-94.99998,301,0.38,0.59,2019-12-04,0842,N20,VIIRS,n,2.0NRT,289.1,1.7,N
29.74377,-95.0153,302.4,0.38,0.59,2019-12-04,0842,N20,VIIRS,n,2.0NRT,287.1,1.2,N
29.74523,-94.99831,304.7,0.38,0.59,2019-12-04,0842,N20,VIIRS,n,2.0NRT,289.3,1,N
29.74617,-95.00214,297.8,0.38,0.59,2019-12-04,0842,N20,VIIRS,n,2.0NRT,287.2,1,N
29.74902,-95.01363,298,0.38,0.59,2019-12-04,0842,N20,VIIRS,n,2.0NRT,286.7,1.9,N
31.55056,-103.41619,307.2,0.41,0.37,2019-12-04,0842,N20,VIIRS,n,2.0NRT,261.5,0.5,N
31.23906,-101.60709,298.1,0.47,0.4,2019-12-04,0842,N20,VIIRS,n,2.0NRT,275.2,0.8,N
30.45698,-97.71664,302.7,0.51,0.5,2019-12-04,0842,N20,VIIRS,n,2.0NRT,280.5,1.4,N
31.51032,-102.64606,302,0.43,0.38,2019-12-04,0842,N20,VIIRS,n,2.0NRT,275.8,0.7,N
31.36244,-101.77902,323.6,0.46,0.39,2019-12-04,0842,N20,VIIRS,n,2.0NRT,278.1,1.2,N
31.3651,-101.77338,306.5,0.46,0.39,2019-12-04,0842,N20,VIIRS,n,2.0NRT,276,1.2,N
31.36598,-101.77813,312.7,0.46,0.39,2019-12-04,0842,N20,VIIRS,n,2.0NRT,276,1.2,N
31.3497,-101.57116,297.6,0.47,0.4,2019-12-04,0842,N20,VIIRS,n,2.0NRT,275.4,0.6,N
31.80359,-104.12057,300.8,0.39,0.36,2019-12-04,0842,N20,VIIRS,n,2.0NRT,273.9,0.8,N
31.80427,-104.12467,303.7,0.39,0.36,2019-12-04,0842,N20,VIIRS,n,2.0NRT,274.7,0.6,N
31.81309,-104.03342,296.7,0.39,0.36,2019-12-04,0842,N20,VIIRS,n,2.0NRT,264.4,0.8,N
31.83737,-104.05903,301.5,0.39,0.36,2019-12-04,0842,N20,VIIRS,n,2.0NRT,265.3,0.6,N
29.75681,-93.87974,304.1,0.45,0.63,2019-12-04,0842,N20,VIIRS,n,2.0NRT,285.8,1.9,N
29.76126,-93.87341,298,0.45,0.63,2019-12-04,0842,N20,VIIRS,n,2.0NRT,282.7,2,N
31.47095,-101.53301,303.9,0.47,0.4,2019-12-04,0842,N20,VIIRS,n,2.0NRT,275.2,1,N
29.83514,-93.96478,305.3,0.44,0.62,2019-12-04,0842,N20,VIIRS,n,2.0NRT,284.9,1.2,N
30.16921,-95.25779,302.5,0.36,0.58,2019-12-04,0842,N20,VIIRS,n,2.0NRT,279.3,0.7,N
30.1701,-95.26144,296.9,0.36,0.58,2019-12-04,0842,N20,VIIRS,n,2.0NRT,279,0.7,N
29.86614,-93.9687,297.8,0.44,0.62,2019-12-04,0842,N20,VIIRS,n,2.0NRT,287.3,1,N
29.88936,-93.96568,303.2,0.44,0.62,2019-12-04,0842,N20,VIIRS,n,2.0NRT,284.9,2.6,N
29.89046,-93.97005,295.6,0.44,0.62,2019-12-04,0842,N20,VIIRS,n,2.0NRT,283.8,1.2,N
31.67286,-102.07307,306.5,0.45,0.39,2019-12-04,0842,N20,VIIRS,n,2.0NRT,276.2,0.7,N
31.94024,-103.5513,321.5,0.4,0.37,2019-12-04,0842,N20,VIIRS,n,2.0NRT,274.2,1.9,N
32.04646,-103.94097,304.5,0.39,0.36,2019-12-04,0842,N20,VIIRS,n,2.0NRT,275.5,0.8,N
32.01792,-103.62994,295.2,0.4,0.37,2019-12-04,0842,N20,VIIRS,n,2.0NRT,273.7,0.4,N
31.96448,-103.25825,301.3,0.41,0.37,2019-12-04,0842,N20,VIIRS,n,2.0NRT,275.3,0.7,N
31.97369,-103.29133,297.7,0.41,0.37,2019-12-04,0842,N20,VIIRS,n,2.0NRT,275.9,0.3,N
31.73172,-101.87608,302.5,0.45,0.39,2019-12-04,0842,N20,VIIRS,n,2.0NRT,276.1,0.7,N
30.06603,-94.06351,307.7,0.43,0.62,2019-12-04,0842,N20,VIIRS,n,2.0NRT,284.1,1.5,N
30.0671,-94.06783,312.6,0.43,0.62,2019-12-04,0842,N20,VIIRS,n,2.0NRT,286,1.5,N
30.06818,-94.07214,302.7,0.43,0.62,2019-12-04,0842,N20,VIIRS,n,2.0NRT,288,1.6,N
30.07151,-94.06168,295.7,0.43,0.62,2019-12-04,0842,N20,VIIRS,n,2.0NRT,285.3,1.4,N
30.07258,-94.06599,315.9,0.43,0.62,2019-12-04,0842,N20,VIIRS,n,2.0NRT,285.3,1.4,N
32.02532,-103.25902,319.4,0.41,0.37,2019-12-04,0842,N20,VIIRS,n,2.0NRT,275.6,0.9,N
30.06392,-94.06271,309.8,0.43,0.62,2019-12-04,0842,N20,VIIRS,n,2.0NRT,284.2,2.2,N
30.07159,-94.06949,299.6,0.43,0.62,2019-12-04,0842,N20,VIIRS,n,2.0NRT,285.7,2.5,N
30.0705,-94.06519,320.9,0.43,0.62,2019-12-04,0842,N20,VIIRS,n,2.0NRT,288.2,2.5,N
32.19235,-104.01556,295.3,0.39,0.36,2019-12-04,0842,N20,VIIRS,n,2.0NRT,271.6,0.5,N
31.79514,-101.74471,295.8,0.46,0.39,2019-12-04,0842,N20,VIIRS,n,2.0NRT,274.8,0.9,N
31.86155,-101.88513,312.3,0.45,0.39,2019-12-04,0842,N20,VIIRS,n,2.0NRT,277.3,1.4,N
31.85231,-101.77454,295.3,0.45,0.39,2019-12-04,0842,N20,VIIRS,n,2.0NRT,276.8,0.7,N
30.81165,-96.65346,298.7,0.58,0.52,2019-12-04,0842,N20,VIIRS,n,2.0NRT,277.4,0.8,N
32.2533,-104.0526,299.1,0.39,0.36,2019-12-04,0842,N20,VIIRS,n,2.0NRT,270.8,0.6,N
32.25264,-103.96905,322,0.39,0.36,2019-12-04,0842,N20,VIIRS,n,2.0NRT,273.4,1.6,N
32.25594,-103.96828,311.6,0.39,0.36,2019-12-04,0842,N20,VIIRS,n,2.0NRT,272.7,0.6,N
32.21548,-103.70815,309,0.4,0.37,2019-12-04,0842,N20,VIIRS,n,2.0NRT,275.2,0.7,N
30.0421,-93.33546,297.3,0.47,0.64,2019-12-04,0842,N20,VIIRS,n,2.0NRT,283.1,0.8,N
30.0547,-93.33627,307.4,0.47,0.64,2019-12-04,0842,N20,VIIRS,n,2.0NRT,281.5,4.2,N
30.05348,-93.33154,341.4,0.47,0.64,2019-12-04,0842,N20,VIIRS,n,2.0NRT,290.2,4.2,N
30.11228,-93.29755,301.8,0.47,0.64,2019-12-04,0842,N20,VIIRS,n,2.0NRT,281,0.7,N
30.11797,-93.29562,300,0.47,0.64,2019-12-04,0842,N20,VIIRS,n,2.0NRT,280.4,0.7,N
30.14726,-93.33687,295.7,0.47,0.64,2019-12-04,0842,N20,VIIRS,n,2.0NRT,282.7,0.9,N
30.18131,-93.32521,300,0.47,0.64,2019-12-04,0842,N20,VIIRS,n,2.0NRT,287,2.1,N
32.01504,-101.28211,326.8,0.47,0.4,2019-12-04,0842,N20,VIIRS,n,2.0NRT,275.7,3.4,N
32.15491,-101.92991,332.5,0.44,0.39,2019-12-04,0842,N20,VIIRS,n,2.0NRT,285.4,8.2,N
30.24222,-93.27639,306.1,0.47,0.64,2019-12-04,0842,N20,VIIRS,n,2.0NRT,288.2,1.7,N
32.32277,-102.14848,308.2,0.43,0.38,2019-12-04,0842,N20,VIIRS,n,2.0NRT,276.7,1,N
32.64135,-103.96371,332,0.39,0.36,2019-12-04,0842,N20,VIIRS,n,2.0NRT,277.6,4.3,N
32.24863,-101.58369,303.3,0.46,0.39,2019-12-04,0842,N20,VIIRS,n,2.0NRT,274.3,0.8,N
32.32123,-101.82006,300.8,0.45,0.39,2019-12-04,0842,N20,VIIRS,n,2.0NRT,275.5,1.2,N
32.28109,-101.40814,303.1,0.46,0.39,2019-12-04,0842,N20,VIIRS,n,2.0NRT,277.9,1,N
32.4401,-101.94689,295.4,0.44,0.38,2019-12-04,0842,N20,VIIRS,n,2.0NRT,274.9,0.5,N
32.3915,-101.64712,320.6,0.45,0.39,2019-12-04,0842,N20,VIIRS,n,2.0NRT,276.6,1.8,N
32.40633,-101.54912,315.3,0.46,0.39,2019-12-04,0842,N20,VIIRS,n,2.0NRT,276.2,1.6,N
32.4433,-101.66845,316.9,0.45,0.39,2019-12-04,0842,N20,VIIRS,n,2.0NRT,276.6,1.6,N
32.47278,-101.78838,297.5,0.45,0.39,2019-12-04,0842,N20,VIIRS,n,2.0NRT,276,0.8,N
32.47364,-101.79304,297.7,0.45,0.39,2019-12-04,0842,N20,VIIRS,n,2.0NRT,275.7,0.8,N
32.466,-101.71185,327,0.45,0.39,2019-12-04,0842,N20,VIIRS,n,2.0NRT,279.5,5,N
31.35399,-96.16846,300.6,0.6,0.53,2019-12-04,0842,N20,VIIRS,n,2.0NRT,270.9,1.4,N
31.35236,-96.16824,297.6,0.6,0.53,2019-12-04,0842,N20,VIIRS,n,2.0NRT,270.6,1.3,N
31.70792,-97.59307,301.2,0.49,0.49,2019-12-04,0842,N20,VIIRS,n,2.0NRT,279.8,1.1,N
32.49414,-101.35305,300,0.46,0.39,2019-12-04,0842,N20,VIIRS,n,2.0NRT,276.5,0.6,N
44.53595,-98.98415,295,0.4,0.37,2019-12-04,0842,N20,VIIRS,n,2.0NRT,270.6,0.6,N
46.14503,-114.23069,301.5,0.4,0.6,2019-12-04,0842,N20,VIIRS,n,2.0NRT,266.3,1.3,N
41.12099,-85.35172,310.4,0.62,0.72,2019-12-04,0842,N20,VIIRS,n,2.0NRT,271.2,1.8,N
41.6407,-87.13911,303.6,0.49,0.65,2019-12-04,0842,N20,VIIRS,n,2.0NRT,270.4,1.8,N
41.638,-87.14297,309.1,0.49,0.65,2019-12-04,0842,N20,VIIRS,n,2.0NRT,269,1.6,N
41.68409,-87.42768,321.1,0.48,0.64,2019-12-04,0842,N20,VIIRS,n,2.0NRT,271.6,1.5,N
41.68251,-87.42236,297.8,0.48,0.64,2019-12-04,0842,N20,VIIRS,n,2.0NRT,273.4,1.5,N
41.67858,-87.43069,298.5,0.48,0.64,2019-12-04,0842,N20,VIIRS,n,2.0NRT,272.4,1.5,N
41.67303,-87.43358,296.7,0.48,0.64,2019-12-04,0842,N20,VIIRS,n,2.0NRT,273,1.1,N
41.67546,-87.46323,307.7,0.47,0.64,2019-12-04,0842,N20,VIIRS,n,2.0NRT,271.6,1,N
41.63966,-87.40787,295.8,0.48,0.65,2019-12-04,0842,N20,VIIRS,n,2.0NRT,273,0.9,N
41.62836,-87.37022,314.2,0.48,0.65,2019-12-04,0842,N20,VIIRS,n,2.0NRT,270.3,1.6,N
41.62674,-87.36481,298.3,0.48,0.65,2019-12-04,0842,N20,VIIRS,n,2.0NRT,271.9,1.6,N
41.6599,-87.62466,304.7,0.47,0.64,2019-12-04,0842,N20,VIIRS,n,2.0NRT,272.9,1.3,N
41.6505,-87.63572,301.7,0.47,0.64,2019-12-04,0842,N20,VIIRS,n,2.0NRT,271.1,1,N
41.1839,-87.85814,302.8,0.47,0.64,2019-12-04,0842,N20,VIIRS,n,2.0NRT,269.4,0.6,N
44.11829,-103.28141,296,0.4,0.37,2019-12-04,0842,N20,VIIRS,n,2.0NRT,268.1,1.4,N
41.46263,-90.68456,305.4,0.33,0.56,2019-12-04,0842,N20,VIIRS,n,2.0NRT,274,1,N
41.48324,-90.82421,301.5,0.33,0.55,2019-12-04,0842,N20,VIIRS,n,2.0NRT,272.4,0.7,N
39.48062,-84.38078,298,0.78,0.78,2019-12-04,0842,N20,VIIRS,n,2.0NRT,271.6,1.8,N
39.48245,-84.37719,295.7,0.78,0.78,2019-12-04,0842,N20,VIIRS,n,2.0NRT,270.7,2.3,N
38.79737,-87.2476,304.4,0.59,0.7,2019-12-04,0842,N20,VIIRS,n,2.0NRT,263.8,0.7,N
38.80171,-87.24575,305.6,0.59,0.7,2019-12-04,0842,N20,VIIRS,n,2.0NRT,263.9,1.1,N
42.40392,-105.41534,312,0.44,0.38,2019-12-04,0842,N20,VIIRS,n,2.0NRT,268.8,1.4,N
42.68953,-111.59203,309.1,0.55,0.51,2019-12-04,0842,N20,VIIRS,n,2.0NRT,270.9,8,N
42.68484,-111.59275,353.7,0.55,0.51,2019-12-04,0842,N20,VIIRS,n,2.0NRT,271.5,8,N
38.83789,-90.0622,297.3,0.42,0.61,2019-12-04,0842,N20,VIIRS,n,2.0NRT,280.1,1.6,N
38.82004,-90.01385,295.4,0.43,0.62,2019-12-04,0842,N20,VIIRS,n,2.0NRT,271.7,0.6,N
38.69719,-90.12942,321.3,0.42,0.61,2019-12-04,0842,N20,VIIRS,n,2.0NRT,278.8,1.8,N
38.69847,-90.13406,310.3,0.42,0.61,2019-12-04,0842,N20,VIIRS,n,2.0NRT,277.6,1.8,N
38.69569,-90.14574,296.6,0.42,0.61,2019-12-04,0842,N20,VIIRS,n,2.0NRT,275.6,1.1,N
38.69441,-90.14111,312.7,0.42,0.61,2019-12-04,0842,N20,VIIRS,n,2.0NRT,275.7,1.1,N
38.69162,-90.15277,302.9,0.42,0.61,2019-12-04,0842,N20,VIIRS,n,2.0NRT,273,1.9,N
38.69034,-90.14814,301.3,0.42,0.61,2019-12-04,0842,N20,VIIRS,n,2.0NRT,273.5,1.1,N
37.86983,-88.58759,301.6,0.54,0.68,2019-12-04,0842,N20,VIIRS,n,2.0NRT,272.9,1,N
41.26986,-105.60583,302.5,0.43,0.38,2019-12-04,0842,N20,VIIRS,n,2.0NRT,271.5,0.9,N
37.96953,-90.07919,318.1,0.45,0.63,2019-12-04,0842,N20,VIIRS,n,2.0NRT,276.9,1.9,N
37.13559,-92.11726,305.2,0.37,0.58,2019-12-04,0842,N20,VIIRS,n,2.0NRT,273.5,1,N
37.13068,-92.11873,301.8,0.37,0.58,2019-12-04,0842,N20,VIIRS,n,2.0NRT,273.6,1,N
35.94913,-89.71281,301.3,0.53,0.67,2019-12-04,0842,N20,VIIRS,n,2.0NRT,275.2,1.4,N
35.93739,-89.71786,307.4,0.53,0.67,2019-12-04,0842,N20,VIIRS,n,2.0NRT,272.8,1.9,N
35.93593,-89.71339,313,0.53,0.67,2019-12-04,0842,N20,VIIRS,n,2.0NRT,274.7,2.5,N
35.89009,-89.78347,313.6,0.53,0.67,2019-12-04,0842,N20,VIIRS,n,2.0NRT,272.7,1.1,N
35.64955,-89.93476,306.9,0.53,0.67,2019-12-04,0842,N20,VIIRS,n,2.0NRT,274.5,1,N
35.64788,-89.93218,295.3,0.53,0.67,2019-12-04,0842,N20,VIIRS,n,2.0NRT,274.6,0.9,N
34.641,-87.08847,319.8,0.8,0.78,2019-12-04,0842,N20,VIIRS,n,2.0NRT,274.7,3.8,N
36.54682,-94.48332,316.3,0.57,0.52,2019-12-04,0842,N20,VIIRS,n,2.0NRT,272.3,2.4,N
35.79584,-91.74844,315.3,0.42,0.61,2019-12-04,0842,N20,VIIRS,n,2.0NRT,273.6,2.4,N
35.79617,-91.74612,324.3,0.42,0.61,2019-12-04,0842,N20,VIIRS,n,2.0NRT,276.6,2.2,N
38.13016,-104.60868,299.1,0.39,0.36,2019-12-04,0842,N20,VIIRS,n,2.0NRT,268.6,0.9,N
36.66525,-97.07101,299.2,0.41,0.45,2019-12-04,0842,N20,VIIRS,n,2.0NRT,273.4,0.7,N
36.19636,-95.81126,297.9,0.49,0.49,2019-12-04,0842,N20,VIIRS,n,2.0NRT,276.3,1.3,N
38.05671,-106.95603,322.8,0.45,0.39,2019-12-04,0842,N20,VIIRS,n,2.0NRT,252.6,3.9,N
38.05513,-106.97224,339.9,0.45,0.39,2019-12-04,0842,N20,VIIRS,n,2.0NRT,254.1,9,N
38.05447,-106.96696,321.2,0.45,0.39,2019-12-04,0842,N20,VIIRS,n,2.0NRT,252.8,6.1,N
36.51937,-97.84012,325.4,0.57,0.43,2019-12-04,0842,N20,VIIRS,n,2.0NRT,275.5,3.8,N
35.23682,-94.05482,304,0.32,0.55,2019-12-04,0842,N20,VIIRS,n,2.0NRT,273.9,0.7,N
37.34634,-105.17936,298.2,0.4,0.37,2019-12-04,0842,N20,VIIRS,n,2.0NRT,261.4,0.6,N
37.33757,-105.18424,325.3,0.4,0.37,2019-12-04,0842,N20,VIIRS,n,2.0NRT,264.1,2.1,N
37.34067,-105.22931,312.3,0.4,0.37,2019-12-04,0842,N20,VIIRS,n,2.0NRT,262.9,1.4,N
37.33159,-105.19025,296.2,0.4,0.37,2019-12-04,0842,N20,VIIRS,n,2.0NRT,264,0.6,N
33.43864,-88.57307,301.9,0.72,0.75,2019-12-04,0842,N20,VIIRS,n,2.0NRT,273.5,1.9,N
33.61795,-91.7467,298.3,0.47,0.64,2019-12-04,0842,N20,VIIRS,n,2.0NRT,275.4,0.6,N
35.69618,-101.36588,296.6,0.42,0.38,2019-12-04,0842,N20,VIIRS,n,2.0NRT,279.5,1.4,N
35.66615,-101.43671,298.6,0.42,0.38,2019-12-04,0842,N20,VIIRS,n,2.0NRT,277.9,1.4,N
33.61593,-93.11114,296.4,0.4,0.6,2019-12-04,0842,N20,VIIRS,n,2.0NRT,275.4,0.6,N
35.35502,-101.99271,316.4,0.41,0.37,2019-12-04,0842,N20,VIIRS,n,2.0NRT,275.6,1.3,N
33.54337,-94.2982,299.5,0.34,0.56,2019-12-04,0842,N20,VIIRS,n,2.0NRT,276.6,0.5,N
32.31689,-90.13743,296.3,0.63,0.72,2019-12-04,0842,N20,VIIRS,n,2.0NRT,275.9,0.8,N
33.65211,-95.98033,303.9,0.55,0.51,2019-12-04,0842,N20,VIIRS,n,2.0NRT,274,1.1,N
33.64562,-96.09475,301.4,0.54,0.51,2019-12-04,0842,N20,VIIRS,n,2.0NRT,274.4,1.1,N
32.28386,-93.67078,301.7,0.4,0.6,2019-12-04,0842,N20,VIIRS,n,2.0NRT,277.7,0.6,N
32.28251,-93.66983,300.1,0.4,0.6,2019-12-04,0842,N20,VIIRS,n,2.0NRT,277.5,0.5,N
32.45619,-97.04573,320.1,0.51,0.49,2019-12-04,0842,N20,VIIRS,n,2.0NRT,277.1,2.7,N
32.45502,-97.04054,309.4,0.51,0.49,2019-12-04,0842,N20,VIIRS,n,2.0NRT,279.1,2.7,N
31.59672,-94.50417,303.7,0.37,0.58,2019-12-04,0842,N20,VIIRS,n,2.0NRT,276,0.8,N
32.24717,-97.55219,304.3,0.48,0.48,2019-12-04,0842,N20,VIIRS,n,2.0NRT,278.1,1.5,N
30.58371,-91.24297,300.3,0.61,0.71,2019-12-04,0842,N20,VIIRS,n,2.0NRT,273.6,1.3,N
30.48314,-91.18073,295.5,0.61,0.71,2019-12-04,0842,N20,VIIRS,n,2.0NRT,277.5,1.9,N
30.74885,-92.25335,305.8,0.53,0.67,2019-12-04,0842,N20,VIIRS,n,2.0NRT,279.5,1.4,N
28.1706,-96.72231,311.3,0.33,0.55,2019-12-04,0848,N20,VIIRS,n,2.0NRT,286.3,14.1,N
28.16377,-96.7382,367,0.33,0.55,2019-12-04,0848,N20,VIIRS,h,2.0NRT,296.6,8.9,N
28.16794,-96.7335,296.8,0.33,0.55,2019-12-04,0848,N20,VIIRS,n,2.0NRT,286.2,4.7,N
